binary_id;setting;repetition;n_ops;total_ns;ns_per_op;seg_search_algo_ns;seg_cache_traversal_ns;seg_mapping_ns;seg_path_compression_ns;seg_node_type_ns;seg_memory_layout_ns;seg_allocator_ns;seg_prefetch_ns;seg_concurrency_ns;seg_serialization_ns;seg_telemetry_ns;seg_value_handle_ns;seg_isa_ns;seg_index_organization_ns;seg_io_dispatch_ns;seg_migration_policy_ns;seg_filter_ns;seg_queuing_q1_ns;seg_queuing_q2_ns;search_lookup;hit;miss;insert;erase;peak;bytes_alloc;bytes_in_use;alloc_cnt;dealloc_cnt;fail;obs_axes;fill;applied_axes;stat_search_algo_lookup;stat_search_algo_hit;stat_search_algo_miss;stat_search_algo_insert;stat_search_algo_erase;stat_search_algo_peak;stat_cache_traversal_resolve;stat_cache_traversal_resolve_hit;stat_cache_traversal_resolve_miss;stat_cache_traversal_register;stat_cache_traversal_unregister;stat_cache_traversal_peak_tracked;stat_mapping_register;stat_mapping_resolve;stat_mapping_resolve_hit;stat_mapping_resolve_miss;stat_mapping_reverse_lookup;stat_mapping_peak_mapped;stat_path_compression_compress;stat_path_compression_prefix_len;stat_path_compression_bytes_saved;stat_path_compression_cuts;stat_path_compression_checksum;stat_node_type_find;stat_node_type_keys_stored;stat_node_type_queries;stat_node_type_checksum;stat_memory_layout_scan;stat_memory_layout_records;stat_memory_layout_field_bytes;stat_memory_layout_cache_lines;stat_memory_layout_checksum;stat_allocator_bytes_alloc;stat_allocator_bytes_in_use;stat_allocator_alloc_cnt;stat_allocator_dealloc_cnt;stat_allocator_fail;stat_prefetch_trigger;stat_prefetch_suggestions;stat_prefetch_hot_path_hints;stat_prefetch_max_queue_depth;stat_prefetch_addrs_enqueued;stat_concurrency_acquire;stat_concurrency_release;stat_concurrency_contention;stat_concurrency_validation_fail;stat_concurrency_pattern_id;stat_serialization_serialize;stat_serialization_records;stat_serialization_bytes;stat_serialization_checksum;stat_telemetry_events;stat_telemetry_leaf_updates;stat_telemetry_node_updates;stat_telemetry_peak_tracked;stat_value_handle_access;stat_value_handle_indirect_deref;stat_value_handle_version_strips;stat_value_handle_peak_chain_depth;stat_isa_simd_calls;stat_isa_elements;stat_isa_simd_iters;stat_isa_scalar_fallback;stat_isa_checksum;stat_index_organization_scan;stat_index_organization_records;stat_index_organization_predicate_evals;stat_index_organization_indirect_lookups;stat_index_organization_checksum;stat_io_dispatch_rounds;stat_io_dispatch_bytes;stat_io_dispatch_align_adjusts;stat_io_dispatch_dispatch_cnt;stat_io_dispatch_checksum;stat_migration_policy_decisions;stat_migration_policy_migrations;stat_migration_policy_hot_votes;stat_migration_policy_cold_votes;stat_migration_policy_tier_moves;stat_filter_probe;stat_filter_pos;stat_filter_neg;stat_filter_hash_probes;stat_filter_checksum;stat_queuing_q1_put;stat_queuing_q1_get;stat_queuing_q1_overflow;stat_queuing_q1_underflow;stat_queuing_q1_peak_size;stat_queuing_q2_decisions;stat_queuing_q2_full_flush;stat_queuing_q2_partial_flush;stat_queuing_q2_no_flush;stat_queuing_q2_flush_complete;v3_filled_axes
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=8/repetition.repetition_index=1;1;2000;37438400;9359.600;1200;400;600;700;96800;20800;300;200;300;20100;400;20100;72800;29700;20400;500;320200;600;400;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=8/repetition.repetition_index=2;2;2000;37879500;9469.875;1800;700;700;500;85900;21100;300;200;400;20000;400;21000;163100;33800;20100;900;368700;300;600;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=0/repetition.repetition_index=0;0;2000;38117700;9529.425;900;900;600;400;85700;20600;400;200;200;20400;400;20900;76700;30700;22200;800;336500;400;500;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=0/repetition.repetition_index=1;1;2000;38030500;9507.625;900;700;400;800;85900;22100;200;400;400;21700;100;21400;77000;31400;22400;700;334300;100;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=0/repetition.repetition_index=2;2;2000;37599400;9399.850;700;500;200;200;83300;18900;500;300;300;18700;600;18500;73200;29200;18500;800;356600;500;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=8/repetition.repetition_index=0;0;2000;38413800;9603.450;1800;600;1000;800;114600;26700;100;200;700;21500;500;21300;180200;35300;21900;1000;485800;500;400;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=8/repetition.repetition_index=1;1;2000;36365500;9091.375;900;300;800;500;81700;19400;400;200;400;19600;600;20000;72700;29100;19600;800;323100;400;500;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=2/prefetch.prefetch_distance=8/repetition.repetition_index=2;2;2000;35507600;8876.900;500;400;100;400;79700;18200;500;300;200;18300;800;18200;69500;28500;18300;800;318800;500;500;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=0/repetition.repetition_index=0;0;2000;35845700;8961.425;1000;600;600;500;82400;17600;300;300;300;17300;400;17500;139700;28100;17600;700;345800;300;600;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=0/repetition.repetition_index=1;1;2000;34638300;8659.575;800;400;400;400;79200;17500;500;200;300;17100;300;16800;65900;27700;17000;800;318200;300;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=0/repetition.repetition_index=2;2;2000;35018800;8754.700;800;400;500;700;78000;18200;200;200;300;17700;200;17600;69200;28800;18200;800;306900;100;400;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=8/repetition.repetition_index=0;0;2000;35925300;8981.325;800;500;300;300;75900;37000;200;200;800;17800;100;17100;65700;27200;17000;700;307100;100;400;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=8/repetition.repetition_index=1;1;2000;40013900;10003.475;1900;500;1000;900;177600;22200;500;300;200;19100;200;18500;69500;27700;41100;800;664300;800;200;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_none/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=4/prefetch.prefetch_distance=8/repetition.repetition_index=2;2;2000;47037200;11759.300;900;400;200;800;78300;19300;200;400;300;19100;600;19900;70300;28600;19000;800;306700;600;200;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=0/repetition.repetition_index=0;0;2000;33648800;8412.200;800;500;300;400;76900;17800;200;300;300;17800;100;17600;67300;27700;17700;500;308000;300;100;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=0/repetition.repetition_index=1;1;2000;34981600;8745.400;300;200;400;400;75500;17100;200;500;600;16500;400;16900;64600;26500;16300;200;305500;400;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=0/repetition.repetition_index=2;2;2000;34127700;8531.925;500;200;600;300;78400;16700;100;500;400;16900;400;17500;67200;27100;17300;700;306300;300;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;1;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=8/repetition.repetition_index=0;0;2000;34490300;8622.575;800;500;500;700;76600;17700;300;500;100;17200;100;17800;66400;27700;17800;800;307600;300;100;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=8/repetition.repetition_index=1;1;2000;35329800;8832.450;900;600;700;200;76200;17700;300;200;400;17800;0;17600;66500;26800;17000;700;308000;100;300;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
search_algo=interpolation/cache_traversal=linear_fanout/mapping=direct_placement/path_compression=path_compression_none/node_type=node48/memory_layout=memory_layout_cache_line_aligned/allocator=std_malloc/prefetch=prefetch_distance_estimator/concurrency=concurrency_none/serialization=serialization_raw_binary/telemetry=telemetry_leaf_only_counter/value_handle=value_handle_inline/isa=isa_amd64/index_organization=index_org_heap/io_dispatch=io_in_memory_only/migration_policy=migration_none/filter=filter_bloom/queuing_q1=no_buffer/queuing_q2=eager_flush;concurrency.thread_count=1/prefetch.prefetch_distance=8/repetition.repetition_index=2;2;2000;34889000;8722.250;700;300;300;800;77700;17800;400;300;200;16900;300;17200;66700;26900;17000;500;305900;400;500;2000;2000;0;2000;0;2000;129024;128000;42;0;0;10;2000;2;2000;2000;0;2000;0;2000;2000;2000;0;2000;0;2000;2000;2000;2000;0;0;2000;4000;28000;28000;4000;7;1;48;2000;259032;42;2000;8000;2000;63472;129024;128000;42;0;0;0;0;0;0;0;4000;4000;0;0;0;42;2000;128000;63472;4000;4000;0;4000;2000;0;0;1;42;32000;8000;0;507808;42;2000;2000;0;63472;42;128000;0;2000;63472;2000;0;0;0;0;1;171;1829;2000;813;2000;0;0;2000;0;2000;2000;0;0;2000;19
